Complaint_ID,Complaint_Date,Complaint_Time,Complaint_Channel,Complainant_Age,Complainant_Gender,Complainant_State,Complainant_District,Complainant_City,Complainant_Pincode,Complainant_ID_Type,Incident_Date,Incident_Time,Incident_Type,Fraud_Type,Incident_Description,Incident_State,Incident_District,Incident_City,Incident_Location,Transaction_ID,Transaction_Amount,Payment_Mode,Bank_Name,ATM_ID,ATM_Location,Evidence_Available,Bank_Statement_Available,Transaction_Receipt_Available,Screenshot_Available
CMP_20260707_01778,2026-07-07,08:15:28,NCRP 1930 Portal,51,Male,Delhi,Central Delhi,Delhi,397688,Driving License,2026-07-06,14:15:28,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_054532,49000.0,UPI,HDFC Bank,ATM_DEL_0395,"Market Kiosk, Delhi",1,1,1,1
CMP_20260707_00684,2026-07-07,08:29:43,NCRP 1930 Portal,24,Male,Bihar,Nalanda,Nalanda,289894,Voter ID,2026-07-06,02:29:43,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260706_051250,49000.0,UPI,ICICI Bank,ATM_NAL_0355,"Railway Station Kiosk, Nalanda",1,1,1,1
CMP_20260707_01247,2026-07-07,09:01:02,Online Grievance,24,Female,Bihar,Patna,Patna,630039,Voter ID,2026-07-07,05:01:02,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260707_052939,95000.0,UPI,State Bank of India,ATM_PAT_0334,"Railway Station Kiosk, Patna",1,1,1,0
CMP_20260707_01109,2026-07-07,09:26:22,Bank Helpline,49,Male,Bihar,Patna,Patna,266356,Driving License,2026-07-05,23:26:22,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260705_052525,25000.0,UPI,Punjab National Bank,ATM_PAT_0546,"Bus Stand Kiosk, Patna",1,1,1,1
CMP_20260707_01734,2026-07-07,10:19:42,Online Grievance,32,Male,Haryana,Nuh,Punahana,267141,Voter ID,2026-07-06,01:19:42,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260706_054400,25000.0,UPI,ICICI Bank,ATM_PUN_0460,"Market Kiosk, Punahana",1,1,1,0
CMP_20260707_01509,2026-07-07,10:56:49,Police Station,44,Male,Rajasthan,Bharatpur,Bharatpur,579336,Govt Employee ID,2026-07-06,16:56:49,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260706_053725,95000.0,UPI,Kotak Mahindra Bank,ATM_BHA_0084,"Railway Station Kiosk, Bharatpur",1,1,1,1
CMP_20260707_02283,2026-07-07,12:02:43,Cyber Cell Desk,65,Male,Rajasthan,Bharatpur,Bharatpur,651919,Govt Employee ID,2026-07-07,11:02:43,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260707_056047,49000.0,UPI,Kotak Mahindra Bank,ATM_BHA_0091,"Shopping Mall Kiosk, Bharatpur",1,1,1,1
CMP_20260707_00799,2026-07-07,12:09:27,Online Grievance,39,Female,Delhi,Central Delhi,Delhi,827222,Govt Employee ID,2026-07-06,13:09:27,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_051595,75000.0,UPI,State Bank of India,ATM_DEL_0135,"Railway Station Kiosk, Delhi",1,1,0,1
CMP_20260707_01954,2026-07-07,12:37:07,Bank Helpline,34,Male,Jharkhand,Deoghar,Deoghar,847122,Ration Card,2026-07-07,01:37:07,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260707_055060,25000.0,UPI,Punjab National Bank,ATM_DEO_0391,"Commercial Area Kiosk, Deoghar",1,1,1,1
CMP_20260707_00882,2026-07-07,13:52:43,Bank Helpline,67,Male,Rajasthan,Bharatpur,Bharatpur,502126,Ration Card,2026-07-06,16:52:43,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260706_051844,75000.0,UPI,ICICI Bank,ATM_BHA_0457,"Market Kiosk, Bharatpur",1,1,1,1
CMP_20260707_02158,2026-07-07,14:08:56,Cyber Cell Desk,28,Female,Haryana,Gurugram,Gurgaon/Gurugram,832343,Passport,2026-07-07,04:08:56,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260707_055672,25000.0,UPI,HDFC Bank,ATM_GUR_0269,"Market Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260707_00358,2026-07-07,15:54:29,Online Grievance,62,Female,Bihar,Patna,Patna,616872,Driving License,2026-07-06,02:54:29,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260706_050272,49000.0,UPI,ICICI Bank,ATM_PAT_0289,"Commercial Area Kiosk, Patna",1,1,0,1
CMP_20260707_01221,2026-07-07,15:56:53,Online Grievance,30,Male,Rajasthan,Jaipur,Jaipur,386676,Ration Card,2026-07-06,12:56:53,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260706_052861,25000.0,UPI,State Bank of India,ATM_JAI_0236,"Residential Kiosk, Jaipur",1,1,1,1
CMP_20260707_01318,2026-07-07,16:39:48,Cyber Cell Desk,49,Male,Delhi,Central Delhi,Delhi,488228,Voter ID,2026-07-06,17:39:48,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_053152,25000.0,UPI,Canara Bank,ATM_DEL_0019,"Commercial Area Kiosk, Delhi",1,1,1,1
CMP_20260707_01981,2026-07-07,17:03:53,Police Station,31,Female,West Bengal,Kolkata,Kolkata,164472,Voter ID,2026-07-06,05:03:53,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260706_055141,95000.0,UPI,Punjab National Bank,ATM_KOL_0214,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260707_01512,2026-07-07,17:12:29,Police Station,44,Female,Rajasthan,Jaipur,Jaipur,697656,Ration Card,2026-07-06,01:12:29,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260706_053734,15000.0,UPI,IndusInd Bank,ATM_JAI_0552,"Railway Station Kiosk, Jaipur",1,1,1,1
CMP_20260707_00714,2026-07-07,17:13:51,Bank Helpline,55,Male,West Bengal,Kolkata,Kolkata,732693,Voter ID,2026-07-05,22:13:51,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260705_051340,49000.0,UPI,Bank of Baroda,ATM_KOL_0128,"Educational Area Kiosk, Kolkata",1,1,1,1
CMP_20260707_00328,2026-07-07,17:22:37,Police Station,48,Female,Delhi,Central Delhi,Delhi,410435,Voter ID,2026-07-06,16:22:37,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_050182,75000.0,UPI,Bank of Baroda,ATM_DEL_0565,"Bus Stand Kiosk, Delhi",1,1,1,1
CMP_20260707_01524,2026-07-07,17:39:46,Online Grievance,53,Male,Rajasthan,Alwar,Alwar,415825,Govt Employee ID,2026-07-07,02:39:46,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260707_053770,75000.0,UPI,Bank of Baroda,ATM_ALW_0573,"Bus Stand Kiosk, Alwar",1,1,1,0
CMP_20260707_01945,2026-07-07,19:46:21,Police Station,69,Female,Bihar,Patna,Patna,818017,Voter ID,2026-07-06,22:46:21,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260706_055033,75000.0,UPI,State Bank of India,ATM_PAT_0561,"Railway Station Kiosk, Patna",1,1,1,1
CMP_20260707_01839,2026-07-07,21:52:05,Bank Helpline,42,Female,Delhi,Central Delhi,Delhi,398550,Govt Employee ID,2026-07-06,04:52:05,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_054715,25000.0,UPI,ICICI Bank,ATM_DEL_0195,"Commercial Area Kiosk, Delhi",1,1,0,1
CMP_20260707_02546,2026-07-07,22:48:41,Online Grievance,38,Female,Bihar,Patna,Patna,391998,Passport,2026-07-07,01:48:41,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260707_056836,15000.0,UPI,State Bank of India,ATM_PAT_0280,"Market Kiosk, Patna",1,1,0,1
CMP_20260708_01013,2026-07-08,01:10:27,Bank Helpline,22,Female,Uttar Pradesh,Mathura,Mathura,287763,Passport,2026-07-06,10:10:27,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260706_052237,15000.0,UPI,Canara Bank,ATM_MAT_0524,"Bus Stand Kiosk, Mathura",1,1,1,1
CMP_20260708_00812,2026-07-08,01:56:47,Cyber Cell Desk,62,Male,Uttar Pradesh,Mathura,Mathura,714524,Govt Employee ID,2026-07-07,04:56:47,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260707_051634,25000.0,UPI,Bank of Baroda,ATM_MAT_0508,"Market Kiosk, Mathura",1,1,1,1
CMP_20260708_02112,2026-07-08,02:16:07,Police Station,44,Male,Rajasthan,Bharatpur,Kaman,369891,Voter ID,2026-07-07,22:16:07,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Kaman,Rajasthan,Bharatpur,Kaman,Kaman Commercial Sector,TXN_20260707_055534,95000.0,UPI,State Bank of India,ATM_KAM_0491,"Commercial Area Kiosk, Kaman",1,1,1,1
CMP_20260708_00901,2026-07-08,02:43:54,Bank Helpline,27,Male,Rajasthan,Bharatpur,Bharatpur,691256,Govt Employee ID,2026-07-07,18:43:54,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260707_051901,25000.0,UPI,State Bank of India,ATM_BHA_0136,"Airport Kiosk, Bharatpur",1,1,1,1
CMP_20260708_02369,2026-07-08,02:56:43,Cyber Cell Desk,46,Male,West Bengal,Kolkata,Kolkata,611143,Voter ID,2026-07-07,16:56:43,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260707_056305,49000.0,UPI,State Bank of India,ATM_KOL_0185,"Residential Kiosk, Kolkata",1,1,1,1
CMP_20260708_02851,2026-07-08,03:08:38,Online Grievance,68,Male,Haryana,Gurugram,Gurgaon/Gurugram,427988,Voter ID,2026-07-07,23:08:38,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260707_057751,75000.0,UPI,State Bank of India,ATM_GUR_0463,"Shopping Mall Kiosk, Gurgaon/Gurugram",1,1,0,1
CMP_20260708_01330,2026-07-08,05:32:58,NCRP 1930 Portal,45,Male,Delhi,Central Delhi,Delhi,507781,Ration Card,2026-07-07,05:32:58,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260707_053188,95000.0,UPI,State Bank of India,ATM_DEL_0582,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260708_02299,2026-07-08,06:28:42,Cyber Cell Desk,51,Male,Delhi,Central Delhi,Delhi,601252,Ration Card,2026-07-06,16:28:42,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260706_056095,15000.0,UPI,State Bank of India,ATM_DEL_0514,"Commercial Area Kiosk, Delhi",1,1,1,1
CMP_20260708_01542,2026-07-08,06:35:12,NCRP 1930 Portal,69,Female,Rajasthan,Bharatpur,Bharatpur,399410,Ration Card,2026-07-06,19:35:12,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260706_053824,95000.0,UPI,State Bank of India,ATM_BHA_0250,"Shopping Mall Kiosk, Bharatpur",1,1,1,0
CMP_20260708_00003,2026-07-08,08:04:54,Bank Helpline,39,Female,Rajasthan,Alwar,Alwar,596412,Voter ID,2026-07-06,16:04:54,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260706_049207,25000.0,UPI,Axis Bank,ATM_ALW_0215,"Other Kiosk, Alwar",1,1,1,1
CMP_20260708_01605,2026-07-08,09:01:21,NCRP 1930 Portal,65,Female,Rajasthan,Jaipur,Jaipur,683686,Driving License,2026-07-06,13:01:21,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260706_054013,49000.0,UPI,Axis Bank,ATM_JAI_0220,"Railway Station Kiosk, Jaipur",1,1,1,1
CMP_20260708_01201,2026-07-08,09:10:49,Cyber Cell Desk,51,Female,Jharkhand,Deoghar,Deoghar,672702,Voter ID,2026-07-07,13:10:49,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260707_052801,95000.0,UPI,IndusInd Bank,ATM_DEO_0106,"Bus Stand Kiosk, Deoghar",1,1,1,1
CMP_20260708_00571,2026-07-08,10:11:36,Cyber Cell Desk,69,Male,Rajasthan,Bharatpur,Bharatpur,821253,Driving License,2026-07-07,00:11:36,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260707_050911,95000.0,UPI,Punjab National Bank,ATM_BHA_0122,"Shopping Mall Kiosk, Bharatpur",1,1,1,1
CMP_20260708_00330,2026-07-08,10:39:50,Bank Helpline,31,Male,West Bengal,Kolkata,Kolkata,230379,Ration Card,2026-07-07,22:39:50,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260707_050188,75000.0,UPI,HDFC Bank,ATM_KOL_0199,"Market Kiosk, Kolkata",1,1,0,0
CMP_20260708_01933,2026-07-08,11:00:29,Police Station,64,Male,Haryana,Faridabad,Faridabad,658443,Ration Card,2026-07-08,05:00:29,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260708_054997,49000.0,UPI,State Bank of India,ATM_FAR_0124,"Shopping Mall Kiosk, Faridabad",1,1,0,1
CMP_20260708_00213,2026-07-08,12:46:48,Cyber Cell Desk,53,Other,Jharkhand,Dumka,Dumka,141304,Passport,2026-07-06,18:46:48,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260706_049837,49000.0,UPI,HDFC Bank,ATM_DUM_0213,"Commercial Area Kiosk, Dumka",1,1,0,0
CMP_20260708_00845,2026-07-08,13:46:31,Online Grievance,69,Female,Uttar Pradesh,Mathura,Mathura,725598,Voter ID,2026-07-07,11:46:31,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260707_051733,95000.0,UPI,Punjab National Bank,ATM_MAT_0526,"Commercial Area Kiosk, Mathura",1,1,1,0
CMP_20260708_02224,2026-07-08,14:31:29,Online Grievance,53,Female,West Bengal,Kolkata,Kolkata,429639,Voter ID,2026-07-08,03:31:29,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260708_055870,15000.0,UPI,HDFC Bank,ATM_KOL_0408,"Shopping Mall Kiosk, Kolkata",1,1,1,1
CMP_20260708_02063,2026-07-08,15:56:10,Online Grievance,51,Female,Bihar,Patna,Patna,217071,Govt Employee ID,2026-07-08,12:56:10,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260708_055387,49000.0,UPI,State Bank of India,ATM_PAT_0492,"Shopping Mall Kiosk, Patna",1,1,0,1
CMP_20260708_02696,2026-07-08,16:06:54,Cyber Cell Desk,33,Male,Haryana,Faridabad,Faridabad,697134,Ration Card,2026-07-07,14:06:54,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260707_057286,95000.0,UPI,ICICI Bank,ATM_FAR_0140,"Commercial Area Kiosk, Faridabad",1,1,0,0
CMP_20260708_00696,2026-07-08,16:11:00,Cyber Cell Desk,21,Male,Haryana,Faridabad,Faridabad,250721,Govt Employee ID,2026-07-06,23:11:00,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260706_051286,95000.0,UPI,HDFC Bank,ATM_FAR_0137,"Bus Stand Kiosk, Faridabad",1,1,0,0
CMP_20260708_02152,2026-07-08,16:46:15,Online Grievance,28,Female,Jharkhand,Deoghar,Deoghar,388112,Govt Employee ID,2026-07-07,17:46:15,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260707_055654,95000.0,UPI,Axis Bank,ATM_DEO_0478,"Market Kiosk, Deoghar",1,1,1,1
CMP_20260708_02761,2026-07-08,17:36:40,Cyber Cell Desk,48,Male,Rajasthan,Alwar,Alwar,631231,Ration Card,2026-07-08,12:36:40,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260708_057481,25000.0,UPI,Punjab National Bank,ATM_ALW_0163,"Residential Kiosk, Alwar",1,1,0,1
CMP_20260708_00244,2026-07-08,17:51:16,Police Station,29,Female,Delhi,Central Delhi,Delhi,665715,Voter ID,2026-07-07,22:51:16,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260707_049930,15000.0,UPI,HDFC Bank,ATM_DEL_0156,"Market Kiosk, Delhi",1,1,0,1
CMP_20260708_02799,2026-07-08,20:15:36,Cyber Cell Desk,66,Male,Bihar,Patna,Patna,336798,Voter ID,2026-07-07,02:15:36,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260707_057595,95000.0,UPI,Axis Bank,ATM_PAT_0485,"Shopping Mall Kiosk, Patna",1,1,1,0
CMP_20260708_00291,2026-07-08,20:28:41,NCRP 1930 Portal,54,Female,Haryana,Nuh,Punahana,234075,Passport,2026-07-08,16:28:41,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260708_050071,49000.0,UPI,State Bank of India,ATM_PUN_0339,"Highway Kiosk, Punahana",1,1,0,1
CMP_20260708_02978,2026-07-08,20:29:06,Cyber Cell Desk,70,Male,Haryana,Faridabad,Faridabad,257079,Voter ID,2026-07-08,16:29:06,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260708_058132,95000.0,UPI,State Bank of India,ATM_FAR_0124,"Shopping Mall Kiosk, Faridabad",1,1,0,0
CMP_20260708_01755,2026-07-08,22:05:49,Online Grievance,53,Male,Uttar Pradesh,Agra,Agra,427544,Driving License,2026-07-08,05:05:49,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260708_054463,15000.0,UPI,IndusInd Bank,ATM_AGR_0254,"Market Kiosk, Agra",1,1,1,1
CMP_20260708_02478,2026-07-08,23:00:27,Online Grievance,55,Male,Uttar Pradesh,Agra,Agra,744831,Govt Employee ID,2026-07-08,01:00:27,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260708_056632,49000.0,UPI,State Bank of India,ATM_AGR_0570,"Market Kiosk, Agra",1,1,1,1
CMP_20260709_01607,2026-07-09,00:35:30,Online Grievance,52,Male,Rajasthan,Alwar,Alwar,190163,Passport,2026-07-08,22:35:30,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260708_054019,49000.0,UPI,Punjab National Bank,ATM_ALW_0062,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260709_02512,2026-07-09,02:33:00,Online Grievance,43,Female,West Bengal,Kolkata,Kolkata,111398,Driving License,2026-07-08,04:33:00,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260708_056734,49000.0,UPI,HDFC Bank,ATM_KOL_0315,"Market Kiosk, Kolkata",1,1,1,1
CMP_20260709_00834,2026-07-09,03:23:47,Cyber Cell Desk,28,Female,Rajasthan,Alwar,Alwar,268977,Voter ID,2026-07-08,22:23:47,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260708_051700,75000.0,UPI,State Bank of India,ATM_ALW_0212,"Educational Area Kiosk, Alwar",1,1,1,1
